filepath,style index,style name
/media/andrea/New Volume/train/train/60492.jpg,2,Realism
/media/andrea/New Volume/train/train/94412.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78347.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89692.jpg,2,Realism
/media/andrea/New Volume/train/train/29503.jpg,0,Impressionism
/media/andrea/New Volume/train/train/10832.jpg,0,Impressionism
/media/andrea/New Volume/train/train/72571.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87091.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89293.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16558.jpg,0,Impressionism
/media/andrea/New Volume/train/train/72249.jpg,2,Realism
/media/andrea/New Volume/train/train/2919.jpg,0,Impressionism
/media/andrea/New Volume/train/train/82607.jpg,2,Realism
/media/andrea/New Volume/train/train/21318.jpg,2,Realism
/media/andrea/New Volume/train/train/71894.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46299.jpg,0,Impressionism
/media/andrea/New Volume/train/train/26584.jpg,2,Realism
/media/andrea/New Volume/train/train/9448.jpg,2,Realism
/media/andrea/New Volume/train/train/21504.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65067.jpg,2,Realism
/media/andrea/New Volume/train/train/18909.jpg,2,Realism
/media/andrea/New Volume/train/train/64066.jpg,0,Impressionism
/media/andrea/New Volume/train/train/79300.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40562.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71826.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62662.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17546.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28064.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98203.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/91960.jpg,2,Realism
/media/andrea/New Volume/train/train/40209.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86804.jpg,0,Impressionism
/media/andrea/New Volume/train/train/69082.jpg,0,Impressionism
/media/andrea/New Volume/train/train/20802.jpg,0,Impressionism
/media/andrea/New Volume/train/train/32802.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13875.jpg,2,Realism
/media/andrea/New Volume/train/train/73351.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40850.jpg,0,Impressionism
/media/andrea/New Volume/train/train/42963.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100216.jpg,2,Realism
/media/andrea/New Volume/train/train/37538.jpg,1,Cubism
/media/andrea/New Volume/train/train/53624.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98957.jpg,2,Realism
/media/andrea/New Volume/train/train/47190.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23075.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86016.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15390.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23337.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40780.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28148.jpg,2,Realism
/media/andrea/New Volume/train/train/65423.jpg,0,Impressionism
/media/andrea/New Volume/train/train/54645.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88487.jpg,2,Realism
/media/andrea/New Volume/train/train/99247.jpg,2,Realism
/media/andrea/New Volume/train/train/40010.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59084.jpg,2,Realism
/media/andrea/New Volume/train/train/22545.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9493.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88166.jpg,2,Realism
/media/andrea/New Volume/train/train/3555.jpg,2,Realism
/media/andrea/New Volume/train/train/66991.jpg,0,Impressionism
/media/andrea/New Volume/train/train/71606.jpg,0,Impressionism
/media/andrea/New Volume/train/train/37748.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16820.jpg,2,Realism
/media/andrea/New Volume/train/train/99518.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21955.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23047.jpg,2,Realism
/media/andrea/New Volume/train/train/31806.jpg,2,Realism
/media/andrea/New Volume/train/train/38247.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34652.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78298.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70594.jpg,2,Realism
/media/andrea/New Volume/train/train/91323.jpg,0,Impressionism
/media/andrea/New Volume/train/train/74148.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67772.jpg,0,Impressionism
/media/andrea/New Volume/train/train/518.jpg,2,Realism
/media/andrea/New Volume/train/train/17995.jpg,2,Realism
/media/andrea/New Volume/train/train/14808.jpg,2,Realism
/media/andrea/New Volume/train/train/99082.jpg,2,Realism
/media/andrea/New Volume/train/train/101801.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87019.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15660.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58843.jpg,0,Impressionism
/media/andrea/New Volume/train/train/77575.jpg,0,Impressionism
/media/andrea/New Volume/train/train/66142.jpg,2,Realism
/media/andrea/New Volume/train/train/1736.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34308.jpg,2,Realism
/media/andrea/New Volume/train/train/100556.jpg,2,Realism
/media/andrea/New Volume/train/train/77472.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/41436.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50451.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40506.jpg,2,Realism
/media/andrea/New Volume/train/train/99152.jpg,0,Impressionism
/media/andrea/New Volume/train/train/27271.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100006.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96989.jpg,0,Impressionism
/media/andrea/New Volume/train/train/56189.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101580.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55489.jpg,0,Impressionism
/media/andrea/New Volume/train/train/53919.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101327.jpg,0,Impressionism
/media/andrea/New Volume/train/train/8529.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/80446.jpg,2,Realism
/media/andrea/New Volume/train/train/45661.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65395.jpg,2,Realism
/media/andrea/New Volume/train/train/4670.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64410.jpg,2,Realism
/media/andrea/New Volume/train/train/9466.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28200.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46836.jpg,0,Impressionism
/media/andrea/New Volume/train/train/99647.jpg,0,Impressionism
/media/andrea/New Volume/train/train/10089.jpg,2,Realism
/media/andrea/New Volume/train/train/18440.jpg,2,Realism
/media/andrea/New Volume/train/train/3334.jpg,2,Realism
/media/andrea/New Volume/train/train/77730.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101741.jpg,0,Impressionism
/media/andrea/New Volume/train/train/28764.jpg,1,Cubism
/media/andrea/New Volume/train/train/80083.jpg,0,Impressionism
/media/andrea/New Volume/train/train/20386.jpg,0,Impressionism
/media/andrea/New Volume/train/train/72115.jpg,0,Impressionism
/media/andrea/New Volume/train/train/80151.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55260.jpg,2,Realism
/media/andrea/New Volume/train/train/70109.jpg,2,Realism
/media/andrea/New Volume/train/train/57523.jpg,2,Realism
/media/andrea/New Volume/train/train/50049.jpg,0,Impressionism
/media/andrea/New Volume/train/train/74482.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100242.jpg,2,Realism
/media/andrea/New Volume/train/train/91925.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81694.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101818.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/91723.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16136.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41362.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62377.jpg,0,Impressionism
/media/andrea/New Volume/train/train/26038.jpg,0,Impressionism
/media/andrea/New Volume/train/train/70030.jpg,2,Realism
/media/andrea/New Volume/train/train/32301.jpg,0,Impressionism
/media/andrea/New Volume/train/train/82370.jpg,0,Impressionism
/media/andrea/New Volume/train/train/29040.jpg,0,Impressionism
/media/andrea/New Volume/train/train/8035.jpg,0,Impressionism
/media/andrea/New Volume/train/train/83459.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24757.jpg,2,Realism
/media/andrea/New Volume/train/train/91678.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/7205.jpg,0,Impressionism
/media/andrea/New Volume/train/train/82021.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21752.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12927.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38822.jpg,0,Impressionism
/media/andrea/New Volume/train/train/11843.jpg,2,Realism
/media/andrea/New Volume/train/train/102205.jpg,0,Impressionism
/media/andrea/New Volume/train/train/72050.jpg,2,Realism
/media/andrea/New Volume/train/train/71462.jpg,0,Impressionism
/media/andrea/New Volume/train/train/7786.jpg,2,Realism
/media/andrea/New Volume/train/train/101540.jpg,0,Impressionism
/media/andrea/New Volume/train/train/43607.jpg,0,Impressionism
/media/andrea/New Volume/train/train/97471.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67815.jpg,1,Cubism
/media/andrea/New Volume/train/train/71242.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/2393.jpg,2,Realism
/media/andrea/New Volume/train/train/71598.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/71185.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12089.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12363.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21227.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/1978.jpg,0,Impressionism
/media/andrea/New Volume/train/train/95840.jpg,0,Impressionism
/media/andrea/New Volume/train/train/5312.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96853.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/5944.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41623.jpg,2,Realism
/media/andrea/New Volume/train/train/49448.jpg,0,Impressionism
/media/andrea/New Volume/train/train/75665.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88193.jpg,2,Realism
/media/andrea/New Volume/train/train/93633.jpg,0,Impressionism
/media/andrea/New Volume/train/train/93584.jpg,0,Impressionism
/media/andrea/New Volume/train/train/99429.jpg,2,Realism
/media/andrea/New Volume/train/train/92995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62907.jpg,1,Cubism
/media/andrea/New Volume/train/train/32271.jpg,2,Realism
/media/andrea/New Volume/train/train/5009.jpg,2,Realism
/media/andrea/New Volume/train/train/45925.jpg,1,Cubism
/media/andrea/New Volume/train/train/17505.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/84989.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50950.jpg,2,Realism
/media/andrea/New Volume/train/train/4272.jpg,2,Realism
/media/andrea/New Volume/train/train/36368.jpg,2,Realism
/media/andrea/New Volume/train/train/20157.jpg,0,Impressionism
/media/andrea/New Volume/train/train/35816.jpg,0,Impressionism
/media/andrea/New Volume/train/train/91307.jpg,2,Realism
/media/andrea/New Volume/train/train/68451.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15680.jpg,0,Impressionism
/media/andrea/New Volume/train/train/19381.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84058.jpg,2,Realism
/media/andrea/New Volume/train/train/78080.jpg,2,Realism
/media/andrea/New Volume/train/train/42346.jpg,2,Realism
/media/andrea/New Volume/train/train/35806.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65749.jpg,0,Impressionism
/media/andrea/New Volume/train/train/36206.jpg,0,Impressionism
/media/andrea/New Volume/train/train/92166.jpg,0,Impressionism
/media/andrea/New Volume/train/train/42941.jpg,2,Realism
/media/andrea/New Volume/train/train/42982.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15841.jpg,2,Realism
/media/andrea/New Volume/train/train/17931.jpg,2,Realism
/media/andrea/New Volume/train/train/41846.jpg,2,Realism
/media/andrea/New Volume/train/train/86462.jpg,2,Realism
/media/andrea/New Volume/train/train/9060.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9947.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/40539.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2384.jpg,2,Realism
/media/andrea/New Volume/train/train/51916.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34264.jpg,2,Realism
/media/andrea/New Volume/train/train/6495.jpg,2,Realism
/media/andrea/New Volume/train/train/4472.jpg,0,Impressionism
/media/andrea/New Volume/train/train/85937.jpg,0,Impressionism
/media/andrea/New Volume/train/train/13017.jpg,0,Impressionism
/media/andrea/New Volume/train/train/1310.jpg,2,Realism
/media/andrea/New Volume/train/train/94578.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58558.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88655.jpg,2,Realism
/media/andrea/New Volume/train/train/54466.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101571.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/47268.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84230.jpg,2,Realism
/media/andrea/New Volume/train/train/100703.jpg,2,Realism
/media/andrea/New Volume/train/train/24118.jpg,2,Realism
/media/andrea/New Volume/train/train/91700.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41008.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2864.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/62227.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98393.jpg,0,Impressionism
/media/andrea/New Volume/train/train/94082.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62593.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/92717.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89892.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98970.jpg,2,Realism
/media/andrea/New Volume/train/train/21494.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2346.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55016.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16803.jpg,2,Realism
/media/andrea/New Volume/train/train/60557.jpg,2,Realism
/media/andrea/New Volume/train/train/15120.jpg,2,Realism
/media/andrea/New Volume/train/train/2932.jpg,0,Impressionism
/media/andrea/New Volume/train/train/3958.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64316.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88760.jpg,0,Impressionism
/media/andrea/New Volume/train/train/39729.jpg,0,Impressionism
/media/andrea/New Volume/train/train/85305.jpg,2,Realism
/media/andrea/New Volume/train/train/30860.jpg,0,Impressionism
/media/andrea/New Volume/train/train/49497.jpg,0,Impressionism
/media/andrea/New Volume/train/train/60134.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/89061.jpg,0,Impressionism
/media/andrea/New Volume/train/train/29570.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21034.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50921.jpg,0,Impressionism
/media/andrea/New Volume/train/train/77173.jpg,0,Impressionism
/media/andrea/New Volume/train/train/56689.jpg,2,Realism
/media/andrea/New Volume/train/train/29348.jpg,2,Realism
/media/andrea/New Volume/train/train/75548.jpg,0,Impressionism
/media/andrea/New Volume/train/train/101673.jpg,0,Impressionism
/media/andrea/New Volume/train/train/85759.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/54656.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24302.jpg,0,Impressionism
